date,product_id,region,category,weather_condition,daily_sales,price,promotion
2023-08-04,P0001,East,Furniture,Sunny,55,18.7,0
2023-08-04,P0002,South,Toys,Cloudy,305,45.69,0
2023-08-04,P0003,South,Clothing,Snowy,55,63.54,0
2023-08-04,P0004,West,Groceries,Rainy,132,85.06,1
2023-08-04,P0005,East,Toys,Snowy,90,86.32,1
2023-08-04,P0006,South,Clothing,Snowy,91,37.29,0
2023-08-04,P0007,East,Groceries,Rainy,60,25.12,1
2023-08-04,P0008,South,Furniture,Snowy,123,57.24,1
2023-08-04,P0009,North,Groceries,Sunny,411,87.71,0
2023-08-04,P0010,West,Groceries,Snowy,105,48.27,0
2023-08-04,P0011,East,Furniture,Rainy,258,62.7,1
2023-08-04,P0012,North,Clothing,Sunny,49,52.11,0
2023-08-04,P0013,East,Clothing,Sunny,78,94.31,1
2023-08-04,P0014,North,Clothing,Rainy,236,88.56,1
2023-08-04,P0015,South,Groceries,Sunny,36,77.33,0
2023-08-04,P0016,West,Furniture,Cloudy,90,93.09,0
2023-08-04,P0017,South,Toys,Sunny,82,43.43,0
2023-08-04,P0018,West,Clothing,Sunny,15,81.19,1
2023-08-04,P0019,East,Clothing,Rainy,79,49.57,1
2023-08-04,P0020,West,Clothing,Rainy,147,97.49,0
2023-08-04,P0001,South,Furniture,Snowy,366,66.55,1
2023-08-04,P0002,South,Groceries,Cloudy,468,66.74,1
2023-08-04,P0003,North,Furniture,Rainy,63,41.15,0
2023-08-04,P0004,South,Groceries,Sunny,101,25.06,1
2023-08-04,P0005,East,Electronics,Sunny,213,61.13,1
2023-08-04,P0006,West,Clothing,Cloudy,40,86.0,0
2023-08-04,P0007,South,Electronics,Snowy,181,21.98,1
2023-08-04,P0008,West,Electronics,Rainy,274,42.64,1
2023-08-04,P0009,North,Clothing,Sunny,38,17.44,1
2023-08-04,P0010,South,Electronics,Cloudy,419,20.74,0
2023-08-04,P0011,West,Toys,Sunny,11,25.75,1
2023-08-04,P0012,South,Clothing,Snowy,16,41.85,0
2023-08-04,P0013,North,Electronics,Snowy,295,77.92,0
2023-08-04,P0014,West,Groceries,Sunny,176,64.35,1
2023-08-04,P0015,South,Electronics,Snowy,82,79.57,1
2023-08-04,P0016,East,Groceries,Rainy,36,25.64,1
2023-08-04,P0017,West,Clothing,Sunny,241,60.92,0
2023-08-04,P0018,West,Furniture,Rainy,47,31.1,1
2023-08-04,P0019,South,Furniture,Rainy,37,21.5,1
2023-08-04,P0020,East,Electronics,Rainy,119,48.81,0
2023-08-04,P0001,East,Furniture,Snowy,41,38.34,1
2023-08-04,P0002,South,Furniture,Cloudy,86,84.1,0
2023-08-04,P0003,South,Toys,Rainy,223,26.93,1
2023-08-04,P0004,West,Furniture,Snowy,86,99.17,1
2023-08-04,P0005,South,Clothing,Rainy,179,62.66,0
2023-08-04,P0006,North,Electronics,Cloudy,327,68.93,1
2023-08-04,P0007,South,Electronics,Sunny,291,73.29,1
2023-08-04,P0008,East,Toys,Snowy,8,51.73,0
2023-08-04,P0009,West,Electronics,Sunny,327,45.3,0
2023-08-04,P0010,West,Clothing,Rainy,9,48.55,0
2023-08-04,P0011,South,Furniture,Sunny,0,87.71,0
2023-08-04,P0012,East,Toys,Rainy,269,52.72,0
2023-08-04,P0013,North,Electronics,Snowy,181,53.7,0
2023-08-04,P0014,South,Furniture,Cloudy,200,54.83,1
2023-08-04,P0015,South,Groceries,Rainy,26,41.6,0
2023-08-04,P0016,East,Toys,Cloudy,25,12.85,0
2023-08-04,P0017,South,Electronics,Cloudy,343,88.21,1
2023-08-04,P0018,East,Electronics,Sunny,290,73.62,1
2023-08-04,P0019,East,Electronics,Sunny,264,26.0,1
2023-08-04,P0020,North,Clothing,Snowy,12,31.52,0
2023-08-04,P0001,North,Groceries,Snowy,94,39.2,0
2023-08-04,P0002,East,Furniture,Cloudy,166,33.5,1
2023-08-04,P0003,South,Electronics,Sunny,10,62.63,0
2023-08-04,P0004,West,Groceries,Snowy,154,11.99,0
2023-08-04,P0005,South,Groceries,Sunny,400,37.41,1
2023-08-04,P0006,West,Clothing,Cloudy,30,34.68,1
2023-08-04,P0007,West,Furniture,Snowy,66,39.19,1
2023-08-04,P0008,East,Furniture,Snowy,406,77.93,0
2023-08-04,P0009,West,Furniture,Rainy,33,65.55,0
2023-08-04,P0010,South,Toys,Rainy,32,85.43,0
2023-08-04,P0011,West,Toys,Rainy,89,26.86,1
2023-08-04,P0012,West,Toys,Snowy,17,14.52,1
2023-08-04,P0013,North,Toys,Snowy,184,81.42,0
2023-08-04,P0014,East,Electronics,Cloudy,117,45.05,1
2023-08-04,P0015,East,Furniture,Rainy,28,77.22,1
2023-08-04,P0016,East,Electronics,Snowy,414,86.13,1
2023-08-04,P0017,East,Groceries,Rainy,34,78.72,0
2023-08-04,P0018,West,Groceries,Rainy,7,12.7,0
2023-08-04,P0019,West,Clothing,Cloudy,249,44.25,1
2023-08-04,P0020,South,Toys,Snowy,95,16.68,1
2023-08-04,P0001,West,Groceries,Cloudy,42,72.89,0
2023-08-04,P0002,East,Electronics,Cloudy,312,65.41,1
2023-08-04,P0003,South,Clothing,Cloudy,300,92.42,0
2023-08-04,P0004,West,Toys,Snowy,22,47.69,0
2023-08-04,P0005,East,Clothing,Cloudy,86,81.11,1
2023-08-04,P0006,North,Groceries,Cloudy,310,83.63,0
2023-08-04,P0007,South,Clothing,Rainy,107,99.47,1
2023-08-04,P0008,East,Clothing,Sunny,169,56.82,0
2023-08-04,P0009,North,Toys,Cloudy,86,58.33,1
2023-08-04,P0010,East,Clothing,Cloudy,293,45.18,0
2023-08-04,P0011,North,Toys,Cloudy,257,39.13,0
2023-08-04,P0012,East,Toys,Cloudy,186,72.3,0
2023-08-04,P0013,East,Groceries,Rainy,67,75.12,1
2023-08-04,P0014,North,Groceries,Rainy,55,94.4,0
2023-08-04,P0015,South,Electronics,Sunny,354,47.51,1
2023-08-04,P0016,West,Furniture,Rainy,258,15.27,0
2023-08-04,P0017,North,Furniture,Rainy,75,67.86,1
2023-08-04,P0018,South,Furniture,Snowy,151,20.71,1
2023-08-04,P0019,West,Electronics,Sunny,74,99.36,1
2023-08-04,P0020,East,Electronics,Sunny,48,26.89,0
2023-08-05,P0001,South,Furniture,Rainy,23,77.33,1
2023-08-05,P0002,North,Furniture,Cloudy,34,40.51,0
2023-08-05,P0003,East,Clothing,Snowy,28,69.07,1
2023-08-05,P0004,West,Electronics,Sunny,7,16.04,1
2023-08-05,P0005,East,Groceries,Cloudy,389,81.77,0
2023-08-05,P0006,North,Electronics,Rainy,342,97.38,1
2023-08-05,P0007,East,Toys,Rainy,194,35.85,1
2023-08-05,P0008,North,Toys,Cloudy,146,41.42,1
2023-08-05,P0009,East,Toys,Sunny,109,41.66,1
2023-08-05,P0010,West,Groceries,Rainy,175,64.61,1
2023-08-05,P0011,East,Electronics,Snowy,130,43.1,0
2023-08-05,P0012,West,Clothing,Snowy,31,13.78,0
2023-08-05,P0013,North,Groceries,Sunny,58,11.42,1
2023-08-05,P0014,East,Electronics,Cloudy,39,25.22,1
2023-08-05,P0015,West,Toys,Rainy,93,33.57,1
2023-08-05,P0016,West,Clothing,Rainy,5,74.11,0
2023-08-05,P0017,South,Electronics,Sunny,310,67.62,1
2023-08-05,P0018,South,Electronics,Snowy,175,83.34,0
2023-08-05,P0019,West,Furniture,Snowy,205,77.19,0
2023-08-05,P0020,South,Furniture,Cloudy,99,44.6,0
2023-08-05,P0001,South,Electronics,Rainy,73,64.55,1
2023-08-05,P0002,South,Toys,Cloudy,32,31.2,0
2023-08-05,P0003,South,Furniture,Cloudy,13,15.6,1
2023-08-05,P0004,West,Toys,Snowy,92,94.12,0
2023-08-05,P0005,South,Toys,Sunny,247,33.08,0
2023-08-05,P0006,North,Electronics,Cloudy,158,58.6,0
2023-08-05,P0007,North,Clothing,Rainy,197,30.76,0
2023-08-05,P0008,North,Electronics,Sunny,22,37.81,0
2023-08-05,P0009,North,Clothing,Rainy,107,58.66,1
2023-08-05,P0010,North,Furniture,Sunny,203,59.55,1
2023-08-05,P0011,East,Furniture,Sunny,12,23.41,1
2023-08-05,P0012,North,Groceries,Snowy,327,61.1,1
2023-08-05,P0013,South,Furniture,Snowy,9,82.07,0
2023-08-05,P0014,North,Toys,Snowy,38,90.3,0
2023-08-05,P0015,South,Toys,Rainy,177,10.59,0
2023-08-05,P0016,North,Electronics,Rainy,55,44.36,1
2023-08-05,P0017,South,Toys,Snowy,392,60.39,0
2023-08-05,P0018,West,Clothing,Rainy,118,25.43,0
2023-08-05,P0019,West,Toys,Cloudy,168,23.5,0
2023-08-05,P0020,South,Furniture,Sunny,440,76.83,1
2023-08-05,P0001,North,Groceries,Rainy,96,68.07,1
2023-08-05,P0002,North,Electronics,Cloudy,412,84.9,0
2023-08-05,P0003,South,Electronics,Sunny,109,19.9,0
2023-08-05,P0004,South,Groceries,Rainy,56,76.78,1
2023-08-05,P0005,East,Furniture,Sunny,2,29.78,0
2023-08-05,P0006,West,Furniture,Snowy,67,29.9,0
2023-08-05,P0007,North,Electronics,Sunny,222,99.53,0
2023-08-05,P0008,South,Electronics,Rainy,69,91.64,1
2023-08-05,P0009,South,Groceries,Rainy,5,67.2,1
2023-08-05,P0010,East,Furniture,Sunny,333,68.99,1
2023-08-05,P0011,East,Groceries,Snowy,62,20.22,1
2023-08-05,P0012,East,Clothing,Rainy,220,70.69,1
2023-08-05,P0013,East,Furniture,Cloudy,90,35.25,1
2023-08-05,P0014,North,Groceries,Snowy,17,50.4,0
2023-08-05,P0015,South,Toys,Sunny,128,26.03,1
2023-08-05,P0016,North,Clothing,Rainy,161,36.22,0
2023-08-05,P0017,North,Toys,Cloudy,127,19.07,1
2023-08-05,P0018,West,Electronics,Snowy,28,31.16,0
2023-08-05,P0019,West,Clothing,Rainy,25,86.45,1
2023-08-05,P0020,South,Toys,Snowy,83,76.78,1
2023-08-05,P0001,North,Electronics,Cloudy,260,88.68,1
2023-08-05,P0002,North,Furniture,Sunny,29,28.95,1
2023-08-05,P0003,East,Toys,Rainy,64,72.86,0
2023-08-05,P0004,East,Clothing,Rainy,46,33.22,1
2023-08-05,P0005,East,Furniture,Sunny,137,43.34,0
2023-08-05,P0006,South,Groceries,Rainy,259,22.74,0
2023-08-05,P0007,West,Groceries,Cloudy,282,36.31,0
2023-08-05,P0008,West,Furniture,Snowy,50,95.77,0
2023-08-05,P0009,West,Electronics,Sunny,42,74.23,1
2023-08-05,P0010,North,Toys,Rainy,152,65.48,1
2023-08-05,P0011,West,Toys,Cloudy,206,50.26,0
2023-08-05,P0012,East,Furniture,Rainy,81,91.96,0
2023-08-05,P0013,South,Clothing,Cloudy,62,99.29,0
2023-08-05,P0014,East,Furniture,Rainy,60,71.31,1
2023-08-05,P0015,West,Toys,Snowy,36,20.65,0
2023-08-05,P0016,South,Clothing,Cloudy,42,23.07,0
2023-08-05,P0017,South,Furniture,Sunny,336,38.47,1
2023-08-05,P0018,West,Groceries,Sunny,45,49.91,0
2023-08-05,P0019,East,Toys,Cloudy,164,98.48,1
2023-08-05,P0020,West,Groceries,Sunny,67,90.49,0
2023-08-05,P0001,North,Furniture,Sunny,89,33.7,1
2023-08-05,P0002,East,Furniture,Cloudy,71,75.48,0
2023-08-05,P0003,North,Groceries,Rainy,8,99.99,1
2023-08-05,P0004,East,Furniture,Cloudy,4,67.9,1
2023-08-05,P0005,West,Toys,Snowy,379,11.41,1
2023-08-05,P0006,North,Groceries,Cloudy,267,10.01,0
2023-08-05,P0007,North,Electronics,Cloudy,49,13.2,1
2023-08-05,P0008,South,Furniture,Cloudy,113,30.47,1
2023-08-05,P0009,East,Clothing,Rainy,366,96.0,1
2023-08-05,P0010,West,Toys,Rainy,5,69.78,1
2023-08-05,P0011,North,Furniture,Cloudy,98,76.2,1
2023-08-05,P0012,West,Toys,Rainy,22,17.62,1
2023-08-05,P0013,West,Groceries,Rainy,197,59.63,0
2023-08-05,P0014,North,Toys,Snowy,56,21.78,1
2023-08-05,P0015,East,Electronics,Sunny,189,34.05,0
2023-08-05,P0016,South,Furniture,Rainy,26,50.92,1
2023-08-05,P0017,South,Electronics,Snowy,293,90.95,1
2023-08-05,P0018,West,Electronics,Cloudy,52,11.68,0
2023-08-05,P0019,West,Furniture,Snowy,44,46.08,1
2023-08-05,P0020,East,Clothing,Sunny,71,57.38,0
2023-08-06,P0001,North,Groceries,Rainy,187,21.51,1
2023-08-06,P0002,South,Electronics,Snowy,241,44.95,0
2023-08-06,P0003,East,Toys,Snowy,388,41.48,1
2023-08-06,P0004,North,Electronics,Snowy,135,62.22,0
2023-08-06,P0005,North,Groceries,Sunny,9,40.9,0
2023-08-06,P0006,East,Clothing,Snowy,174,65.71,1
2023-08-06,P0007,East,Electronics,Rainy,368,79.51,1
2023-08-06,P0008,North,Electronics,Rainy,159,42.92,1
2023-08-06,P0009,North,Clothing,Snowy,150,27.43,0
2023-08-06,P0010,North,Electronics,Rainy,263,18.97,0
2023-08-06,P0011,East,Electronics,Cloudy,79,56.18,0
2023-08-06,P0012,North,Toys,Sunny,200,97.37,0
2023-08-06,P0013,West,Furniture,Snowy,58,31.43,1
2023-08-06,P0014,West,Clothing,Sunny,208,48.57,1
2023-08-06,P0015,West,Electronics,Sunny,31,75.1,0
2023-08-06,P0016,East,Electronics,Sunny,268,85.01,1
2023-08-06,P0017,East,Clothing,Cloudy,175,11.95,0
2023-08-06,P0018,North,Toys,Rainy,7,64.25,0
2023-08-06,P0019,North,Clothing,Cloudy,171,70.48,0
2023-08-06,P0020,North,Groceries,Cloudy,20,97.92,1
2023-08-06,P0001,West,Clothing,Snowy,11,43.97,0
2023-08-06,P0002,South,Groceries,Cloudy,91,69.41,1
2023-08-06,P0003,East,Clothing,Cloudy,139,18.72,1
2023-08-06,P0004,West,Groceries,Sunny,0,60.45,1
2023-08-06,P0005,East,Furniture,Rainy,68,16.51,1
2023-08-06,P0006,North,Furniture,Snowy,315,88.99,1
2023-08-06,P0007,West,Electronics,Sunny,14,42.67,0
2023-08-06,P0008,North,Electronics,Cloudy,74,53.15,0
2023-08-06,P0009,North,Toys,Rainy,50,80.42,0
2023-08-06,P0010,West,Clothing,Cloudy,385,26.72,0
2023-08-06,P0011,South,Clothing,Cloudy,255,80.02,0
2023-08-06,P0012,South,Furniture,Snowy,82,85.22,0
2023-08-06,P0013,East,Toys,Rainy,153,45.17,0
2023-08-06,P0014,North,Toys,Sunny,110,73.18,1
2023-08-06,P0015,South,Furniture,Rainy,252,95.85,0
2023-08-06,P0016,North,Clothing,Snowy,43,95.86,0
2023-08-06,P0017,West,Furniture,Rainy,68,66.95,0
2023-08-06,P0018,East,Furniture,Sunny,380,49.12,1
2023-08-06,P0019,South,Groceries,Sunny,40,75.87,1
2023-08-06,P0020,North,Furniture,Cloudy,192,23.73,0
2023-08-06,P0001,North,Furniture,Cloudy,200,35.14,1
2023-08-06,P0002,West,Groceries,Snowy,19,54.18,0
2023-08-06,P0003,East,Electronics,Sunny,42,78.92,1
2023-08-06,P0004,South,Groceries,Cloudy,152,80.76,0
2023-08-06,P0005,East,Furniture,Rainy,60,66.36,0
2023-08-06,P0006,South,Toys,Snowy,41,71.28,1
2023-08-06,P0007,North,Furniture,Sunny,114,12.69,1
2023-08-06,P0008,North,Electronics,Snowy,70,49.18,1
2023-08-06,P0009,East,Clothing,Snowy,133,36.67,1
2023-08-06,P0010,North,Clothing,Sunny,85,57.09,1
2023-08-06,P0011,East,Electronics,Cloudy,72,87.16,0
2023-08-06,P0012,West,Toys,Rainy,17,88.32,0
2023-08-06,P0013,West,Furniture,Snowy,414,62.62,1
2023-08-06,P0014,South,Furniture,Cloudy,265,60.83,0
2023-08-06,P0015,West,Electronics,Rainy,53,99.04,0
2023-08-06,P0016,South,Clothing,Cloudy,331,36.64,1
2023-08-06,P0017,West,Electronics,Cloudy,195,44.49,0
2023-08-06,P0018,East,Groceries,Sunny,216,96.29,1
2023-08-06,P0019,North,Clothing,Cloudy,51,39.36,1
2023-08-06,P0020,East,Clothing,Rainy,127,99.29,1
2023-08-06,P0001,East,Groceries,Snowy,146,23.92,1
2023-08-06,P0002,South,Furniture,Cloudy,137,38.07,1
2023-08-06,P0003,East,Electronics,Cloudy,74,24.27,0
2023-08-06,P0004,East,Toys,Sunny,82,95.16,0
2023-08-06,P0005,East,Groceries,Snowy,199,16.28,1
2023-08-06,P0006,West,Clothing,Sunny,130,15.11,1
2023-08-06,P0007,South,Electronics,Rainy,10,44.21,1
2023-08-06,P0008,South,Clothing,Sunny,308,33.61,0
2023-08-06,P0009,East,Electronics,Sunny,27,21.44,0
2023-08-06,P0010,North,Toys,Cloudy,98,36.19,0
2023-08-06,P0011,North,Electronics,Sunny,73,94.99,1
2023-08-06,P0012,East,Furniture,Sunny,55,23.61,1
2023-08-06,P0013,North,Toys,Cloudy,51,27.08,1
2023-08-06,P0014,East,Electronics,Cloudy,70,16.67,1
2023-08-06,P0015,East,Toys,Rainy,1,79.71,1
2023-08-06,P0016,South,Toys,Rainy,167,42.32,0
2023-08-06,P0017,East,Furniture,Snowy,266,49.58,1
2023-08-06,P0018,West,Electronics,Sunny,207,89.5,1
2023-08-06,P0019,West,Clothing,Rainy,283,11.11,0
2023-08-06,P0020,South,Clothing,Rainy,99,89.41,1
2023-08-06,P0001,West,Furniture,Sunny,238,89.28,0
2023-08-06,P0002,South,Electronics,Cloudy,367,41.81,0
2023-08-06,P0003,North,Furniture,Rainy,11,75.82,0
2023-08-06,P0004,North,Groceries,Sunny,434,14.6,0
2023-08-06,P0005,South,Toys,Snowy,198,51.65,1
2023-08-06,P0006,West,Groceries,Rainy,99,17.49,0
2023-08-06,P0007,North,Furniture,Rainy,40,96.27,1
2023-08-06,P0008,West,Groceries,Rainy,38,20.65,1
2023-08-06,P0009,North,Electronics,Rainy,115,30.57,1
2023-08-06,P0010,South,Toys,Sunny,97,60.87,1
2023-08-06,P0011,West,Electronics,Cloudy,30,39.1,1
2023-08-06,P0012,North,Clothing,Snowy,76,90.48,0
2023-08-06,P0013,North,Toys,Snowy,404,93.45,0
2023-08-06,P0014,South,Toys,Sunny,150,53.49,1
2023-08-06,P0015,South,Groceries,Snowy,80,64.94,1
2023-08-06,P0016,South,Clothing,Sunny,454,42.13,1
2023-08-06,P0017,West,Electronics,Sunny,103,36.32,0
2023-08-06,P0018,West,Electronics,Cloudy,114,21.41,1
2023-08-06,P0019,West,Furniture,Rainy,101,28.33,1
2023-08-06,P0020,West,Furniture,Cloudy,68,68.09,1
2023-08-07,P0001,North,Clothing,Snowy,14,25.3,1
2023-08-07,P0002,North,Furniture,Snowy,112,31.74,1
2023-08-07,P0003,West,Electronics,Cloudy,80,93.02,1
2023-08-07,P0004,South,Groceries,Snowy,20,27.09,0
2023-08-07,P0005,South,Electronics,Rainy,214,65.51,0
2023-08-07,P0006,West,Toys,Rainy,7,18.02,1
2023-08-07,P0007,South,Toys,Snowy,228,89.5,0
2023-08-07,P0008,West,Electronics,Cloudy,40,98.68,0
2023-08-07,P0009,South,Groceries,Cloudy,20,86.81,0
2023-08-07,P0010,West,Clothing,Snowy,86,32.45,0
2023-08-07,P0011,West,Electronics,Cloudy,81,34.33,0
2023-08-07,P0012,North,Toys,Snowy,297,24.19,0
2023-08-07,P0013,South,Toys,Cloudy,119,15.55,0
2023-08-07,P0014,North,Groceries,Snowy,368,73.0,0
2023-08-07,P0015,South,Furniture,Rainy,110,23.29,0
2023-08-07,P0016,North,Groceries,Cloudy,97,51.55,1
2023-08-07,P0017,North,Groceries,Rainy,324,49.91,1
2023-08-07,P0018,North,Clothing,Cloudy,88,37.45,1
2023-08-07,P0019,West,Groceries,Sunny,188,60.0,0
2023-08-07,P0020,South,Toys,Rainy,119,95.28,0
2023-08-07,P0001,West,Groceries,Cloudy,117,98.47,1
2023-08-07,P0002,North,Furniture,Sunny,107,91.32,1
2023-08-07,P0003,East,Electronics,Rainy,136,63.78,0
2023-08-07,P0004,East,Electronics,Cloudy,230,20.83,1
2023-08-07,P0005,East,Groceries,Rainy,185,16.94,1
2023-08-07,P0006,East,Groceries,Sunny,286,52.82,1
2023-08-07,P0007,South,Electronics,Rainy,230,42.19,1
2023-08-07,P0008,East,Toys,Cloudy,137,23.5,1
2023-08-07,P0009,East,Toys,Cloudy,120,95.15,1
2023-08-07,P0010,South,Electronics,Rainy,251,11.81,0
2023-08-07,P0011,West,Electronics,Cloudy,53,70.71,0
2023-08-07,P0012,West,Clothing,Sunny,118,16.2,1
2023-08-07,P0013,South,Furniture,Cloudy,36,70.27,0
2023-08-07,P0014,South,Electronics,Rainy,199,93.26,1
2023-08-07,P0015,North,Toys,Sunny,62,28.54,1
2023-08-07,P0016,East,Clothing,Cloudy,289,70.92,1
2023-08-07,P0017,South,Electronics,Sunny,11,11.34,0
2023-08-07,P0018,North,Electronics,Snowy,55,37.83,1
2023-08-07,P0019,North,Toys,Snowy,108,77.16,0
2023-08-07,P0020,West,Toys,Cloudy,196,18.11,0
2023-08-07,P0001,North,Electronics,Sunny,325,24.35,0
2023-08-07,P0002,West,Toys,Rainy,16,28.32,0
2023-08-07,P0003,South,Groceries,Sunny,231,42.88,1
2023-08-07,P0004,South,Electronics,Snowy,166,81.75,0
2023-08-07,P0005,West,Electronics,Snowy,135,81.54,0
2023-08-07,P0006,East,Toys,Rainy,76,33.67,0
2023-08-07,P0007,West,Furniture,Snowy,281,75.46,0
2023-08-07,P0008,West,Toys,Rainy,229,64.79,1
2023-08-07,P0009,East,Toys,Snowy,169,53.85,0
2023-08-07,P0010,North,Electronics,Rainy,209,28.79,0
2023-08-07,P0011,North,Furniture,Rainy,201,54.62,0
2023-08-07,P0012,West,Furniture,Snowy,113,47.21,0
2023-08-07,P0013,North,Furniture,Snowy,92,56.32,0
2023-08-07,P0014,West,Clothing,Cloudy,32,74.42,1
2023-08-07,P0015,South,Clothing,Snowy,52,19.07,0
2023-08-07,P0016,East,Electronics,Snowy,307,10.99,0
2023-08-07,P0017,East,Furniture,Rainy,89,43.99,1
2023-08-07,P0018,South,Clothing,Cloudy,316,70.55,0
2023-08-07,P0019,East,Furniture,Cloudy,87,39.07,1
2023-08-07,P0020,North,Electronics,Rainy,210,14.77,1
2023-08-07,P0001,North,Groceries,Snowy,112,49.65,0
2023-08-07,P0002,North,Furniture,Cloudy,210,26.76,0
2023-08-07,P0003,South,Furniture,Snowy,160,60.89,0
2023-08-07,P0004,East,Toys,Sunny,194,43.57,0
2023-08-07,P0005,South,Toys,Snowy,255,56.57,1
2023-08-07,P0006,South,Toys,Sunny,296,31.06,0
2023-08-07,P0007,North,Toys,Sunny,72,31.47,1
2023-08-07,P0008,North,Groceries,Sunny,142,88.16,1
2023-08-07,P0009,East,Furniture,Rainy,260,50.62,0
2023-08-07,P0010,North,Groceries,Rainy,55,14.0,0
2023-08-07,P0011,East,Clothing,Cloudy,117,72.21,0
2023-08-07,P0012,East,Electronics,Sunny,67,68.47,1
2023-08-07,P0013,East,Furniture,Snowy,127,71.81,1
2023-08-07,P0014,South,Toys,Snowy,129,52.47,1
2023-08-07,P0015,East,Clothing,Rainy,7,75.37,0
2023-08-07,P0016,West,Furniture,Cloudy,205,32.77,0
2023-08-07,P0017,West,Toys,Cloudy,106,57.19,1
2023-08-07,P0018,West,Groceries,Cloudy,17,41.0,0
2023-08-07,P0019,North,Furniture,Cloudy,95,87.78,0
2023-08-07,P0020,West,Furniture,Sunny,5,69.73,1
2023-08-07,P0001,West,Toys,Snowy,39,38.62,0
2023-08-07,P0002,East,Furniture,Sunny,108,33.64,1
2023-08-07,P0003,East,Groceries,Cloudy,89,96.88,0
2023-08-07,P0004,West,Furniture,Snowy,12,67.54,0
2023-08-07,P0005,South,Toys,Snowy,320,30.3,1
2023-08-07,P0006,East,Electronics,Cloudy,44,21.44,0
2023-08-07,P0007,North,Groceries,Sunny,43,80.15,1
2023-08-07,P0008,North,Furniture,Cloudy,405,62.83,1
2023-08-07,P0009,East,Furniture,Cloudy,204,91.3,1
2023-08-07,P0010,South,Toys,Rainy,92,45.21,1
2023-08-07,P0011,South,Electronics,Rainy,82,88.78,1
2023-08-07,P0012,North,Groceries,Snowy,75,24.9,1
2023-08-07,P0013,East,Furniture,Sunny,50,15.15,1
2023-08-07,P0014,North,Electronics,Rainy,55,85.31,1
2023-08-07,P0015,East,Clothing,Cloudy,59,43.31,0
2023-08-07,P0016,East,Groceries,Rainy,395,34.34,0
2023-08-07,P0017,West,Clothing,Sunny,130,30.7,1
2023-08-07,P0018,East,Electronics,Snowy,34,69.33,1
2023-08-07,P0019,South,Electronics,Cloudy,152,74.1,1
2023-08-07,P0020,North,Clothing,Cloudy,285,82.36,1
2023-08-08,P0001,South,Groceries,Sunny,335,61.35,1
2023-08-08,P0002,South,Furniture,Snowy,239,52.94,1
2023-08-08,P0003,West,Electronics,Rainy,179,97.47,0
2023-08-08,P0004,South,Toys,Sunny,27,10.8,0
2023-08-08,P0005,South,Electronics,Snowy,23,20.87,0
2023-08-08,P0006,North,Furniture,Rainy,108,86.49,1
2023-08-08,P0007,East,Clothing,Rainy,47,36.87,0
2023-08-08,P0008,West,Clothing,Sunny,259,74.51,0
2023-08-08,P0009,East,Toys,Snowy,76,39.53,0
2023-08-08,P0010,North,Groceries,Rainy,420,29.78,1
2023-08-08,P0011,South,Clothing,Sunny,27,55.86,1
2023-08-08,P0012,East,Furniture,Snowy,68,20.65,0
2023-08-08,P0013,North,Toys,Cloudy,331,10.43,0
2023-08-08,P0014,East,Toys,Sunny,122,78.62,0
2023-08-08,P0015,East,Clothing,Rainy,89,77.83,1
2023-08-08,P0016,South,Toys,Sunny,33,54.18,0
2023-08-08,P0017,North,Furniture,Rainy,106,87.7,0
2023-08-08,P0018,North,Furniture,Rainy,184,21.2,1
2023-08-08,P0019,West,Groceries,Snowy,191,71.87,0
2023-08-08,P0020,South,Groceries,Rainy,14,86.32,0
2023-08-08,P0001,North,Toys,Cloudy,227,88.52,1
2023-08-08,P0002,South,Electronics,Sunny,56,81.97,0
2023-08-08,P0003,North,Groceries,Snowy,198,61.72,0
2023-08-08,P0004,North,Toys,Cloudy,164,60.03,1
2023-08-08,P0005,North,Toys,Snowy,91,25.39,0
2023-08-08,P0006,West,Clothing,Sunny,304,13.35,1
2023-08-08,P0007,South,Clothing,Rainy,23,12.59,0
2023-08-08,P0008,North,Toys,Sunny,57,30.89,0
2023-08-08,P0009,East,Electronics,Cloudy,12,95.99,1
2023-08-08,P0010,East,Electronics,Sunny,63,79.24,1
2023-08-08,P0011,West,Electronics,Cloudy,188,40.66,1
2023-08-08,P0012,South,Groceries,Snowy,122,65.8,0
2023-08-08,P0013,East,Toys,Cloudy,356,44.15,1
2023-08-08,P0014,West,Groceries,Snowy,281,83.29,0
2023-08-08,P0015,West,Furniture,Snowy,12,49.61,0
2023-08-08,P0016,North,Furniture,Cloudy,59,54.43,0
2023-08-08,P0017,South,Groceries,Sunny,36,37.4,1
2023-08-08,P0018,West,Electronics,Sunny,28,52.46,1
2023-08-08,P0019,North,Electronics,Sunny,82,59.54,0
2023-08-08,P0020,South,Toys,Sunny,274,21.2,1
2023-08-08,P0001,West,Electronics,Cloudy,141,88.51,1
2023-08-08,P0002,South,Electronics,Sunny,159,82.34,1
2023-08-08,P0003,West,Groceries,Snowy,195,18.29,1
2023-08-08,P0004,South,Electronics,Rainy,307,77.81,1
2023-08-08,P0005,West,Electronics,Snowy,100,69.18,1
2023-08-08,P0006,West,Furniture,Cloudy,219,37.44,0
2023-08-08,P0007,South,Toys,Rainy,102,45.81,1
2023-08-08,P0008,South,Toys,Sunny,62,64.71,1
2023-08-08,P0009,North,Furniture,Snowy,18,66.8,1
2023-08-08,P0010,North,Groceries,Cloudy,102,19.16,1
