store_id,product_id,warehouse,store_inventory,reorder_level,safety_stock,stock_status
S005,P0007,WH_NORTH,166,66,33,OK
S005,P0008,WH_SOUTH,455,182,91,OK
S005,P0009,WH_WEST,67,26,13,OK
S005,P0010,WH_SOUTH,172,68,34,OK
S005,P0011,WH_WEST,121,48,24,OK
S005,P0012,WH_NORTH,413,165,82,OK
S005,P0013,WH_SOUTH,97,38,19,OK
S005,P0014,WH_SOUTH,479,191,95,OK
S005,P0015,WH_WEST,235,94,47,OK
S005,P0016,WH_NORTH,176,70,35,OK
S005,P0017,WH_EAST,250,100,50,OK
S005,P0018,WH_EAST,480,192,96,OK
S005,P0019,WH_NORTH,67,26,13,OK
S005,P0020,WH_SOUTH,227,90,45,OK
S001,P0001,WH_WEST,239,95,47,OK
S001,P0002,WH_NORTH,223,89,44,OK
S001,P0003,WH_SOUTH,347,138,69,OK
S001,P0004,WH_SOUTH,110,44,22,OK
S001,P0005,WH_NORTH,473,189,94,OK
S001,P0006,WH_EAST,188,75,37,OK
S001,P0007,WH_WEST,410,164,82,OK
S001,P0008,WH_NORTH,238,95,47,OK
S001,P0009,WH_WEST,107,42,21,OK
S001,P0010,WH_WEST,108,43,21,OK
S001,P0011,WH_WEST,421,168,84,OK
S001,P0012,WH_EAST,124,49,24,OK
S001,P0013,WH_EAST,186,74,37,OK
S001,P0014,WH_NORTH,424,169,84,OK
S001,P0015,WH_EAST,470,188,94,OK
S001,P0016,WH_EAST,290,116,58,OK
S001,P0017,WH_WEST,75,30,15,OK
S001,P0018,WH_SOUTH,392,156,78,OK
S001,P0019,WH_SOUTH,362,144,72,OK
S001,P0020,WH_WEST,483,193,96,OK
S002,P0001,WH_NORTH,446,178,89,OK
S002,P0002,WH_WEST,205,82,41,OK
S002,P0003,WH_WEST,406,162,81,OK
S002,P0004,WH_EAST,151,60,30,OK
S002,P0005,WH_WEST,101,40,20,OK
S002,P0006,WH_WEST,313,125,62,OK
S002,P0007,WH_SOUTH,153,61,30,OK
S002,P0008,WH_SOUTH,449,179,89,OK
S002,P0009,WH_NORTH,373,149,74,OK
S002,P0010,WH_NORTH,470,188,94,OK
S002,P0011,WH_SOUTH,355,142,71,OK
S002,P0012,WH_WEST,225,90,45,OK
S002,P0013,WH_WEST,468,187,93,OK
S002,P0014,WH_WEST,115,46,23,OK
S002,P0015,WH_WEST,139,55,27,OK
S002,P0016,WH_WEST,236,94,47,OK
S002,P0017,WH_EAST,270,108,54,OK
S002,P0018,WH_NORTH,470,188,94,OK
S002,P0019,WH_EAST,93,37,18,OK
S002,P0020,WH_SOUTH,235,94,47,OK
S003,P0001,WH_NORTH,106,42,21,OK
S003,P0002,WH_NORTH,74,29,14,OK
S003,P0003,WH_EAST,179,71,35,OK
S003,P0004,WH_SOUTH,111,44,22,OK
S003,P0005,WH_EAST,463,185,92,OK
S003,P0006,WH_EAST,435,174,87,OK
S003,P0007,WH_NORTH,307,122,61,OK
S003,P0008,WH_EAST,61,24,12,OK
S003,P0009,WH_SOUTH,402,160,80,OK
S003,P0010,WH_WEST,284,113,56,OK
S003,P0011,WH_NORTH,307,122,61,OK
S003,P0012,WH_WEST,361,144,72,OK
S003,P0013,WH_NORTH,322,128,64,OK
S003,P0014,WH_NORTH,259,103,51,OK
S003,P0015,WH_SOUTH,281,112,56,OK
S003,P0016,WH_NORTH,454,181,90,OK
S003,P0017,WH_NORTH,370,148,74,OK
S003,P0018,WH_SOUTH,411,164,82,OK
S003,P0019,WH_NORTH,179,71,35,OK
S003,P0020,WH_SOUTH,318,127,63,OK
S004,P0001,WH_SOUTH,127,50,25,OK
S004,P0002,WH_WEST,250,100,50,OK
S004,P0003,WH_NORTH,173,69,34,OK
S004,P0004,WH_EAST,216,86,43,OK
S004,P0005,WH_NORTH,454,181,90,OK
S004,P0006,WH_EAST,210,84,42,OK
S004,P0007,WH_SOUTH,61,24,12,OK
S004,P0008,WH_WEST,425,170,85,OK
S004,P0009,WH_NORTH,180,72,36,OK
S004,P0010,WH_WEST,275,110,55,OK
S004,P0011,WH_NORTH,55,22,11,OK
S004,P0012,WH_WEST,98,39,19,OK
S004,P0013,WH_NORTH,349,139,69,OK
S004,P0014,WH_NORTH,171,68,34,OK
S004,P0015,WH_SOUTH,307,122,61,OK
S004,P0016,WH_EAST,179,71,35,OK
S004,P0017,WH_NORTH,86,34,17,OK
S004,P0018,WH_WEST,356,142,71,OK
S004,P0019,WH_NORTH,101,40,20,OK
S004,P0020,WH_SOUTH,151,60,30,OK
S005,P0001,WH_NORTH,401,160,80,OK
S005,P0002,WH_SOUTH,271,108,54,OK
S005,P0003,WH_SOUTH,410,164,82,OK
S005,P0004,WH_NORTH,331,132,66,OK
S005,P0005,WH_NORTH,375,150,75,OK
S005,P0006,WH_WEST,496,198,99,OK
S005,P0007,WH_WEST,391,156,78,OK
S005,P0008,WH_WEST,386,154,77,OK
S005,P0009,WH_NORTH,316,126,63,OK
S005,P0010,WH_EAST,426,170,85,OK
S005,P0011,WH_WEST,221,88,44,OK
S005,P0012,WH_EAST,369,147,73,OK
S005,P0013,WH_WEST,207,82,41,OK
S005,P0014,WH_NORTH,446,178,89,OK
S005,P0015,WH_WEST,207,82,41,OK
S005,P0016,WH_EAST,102,40,20,OK
S005,P0017,WH_NORTH,234,93,46,OK
S005,P0018,WH_SOUTH,241,96,48,OK
S005,P0019,WH_WEST,116,46,23,OK
S005,P0020,WH_WEST,211,84,42,OK
S001,P0001,WH_NORTH,214,85,42,OK
S001,P0002,WH_SOUTH,249,99,49,OK
S001,P0003,WH_SOUTH,217,86,43,OK
S001,P0004,WH_EAST,425,170,85,OK
S001,P0005,WH_NORTH,214,85,42,OK
S001,P0006,WH_SOUTH,184,73,36,OK
S001,P0007,WH_EAST,203,81,40,OK
S001,P0008,WH_SOUTH,458,183,91,OK
S001,P0009,WH_NORTH,201,80,40,OK
S001,P0010,WH_EAST,482,192,96,OK
S001,P0011,WH_NORTH,227,90,45,OK
S001,P0012,WH_EAST,466,186,93,OK
S001,P0013,WH_EAST,138,55,27,OK
S001,P0014,WH_SOUTH,442,176,88,OK
S001,P0015,WH_NORTH,451,180,90,OK
S001,P0016,WH_NORTH,403,161,80,OK
S001,P0017,WH_WEST,172,68,34,OK
S001,P0018,WH_SOUTH,259,103,51,OK
S001,P0019,WH_EAST,117,46,23,OK
S001,P0020,WH_SOUTH,441,176,88,OK
S002,P0001,WH_EAST,476,190,95,OK
S002,P0002,WH_WEST,275,110,55,OK
S002,P0003,WH_EAST,485,194,97,OK
S002,P0004,WH_EAST,486,194,97,OK
S002,P0005,WH_NORTH,110,44,22,OK
S002,P0006,WH_SOUTH,86,34,17,OK
S002,P0007,WH_EAST,103,41,20,OK
S002,P0008,WH_EAST,243,97,48,OK
S002,P0009,WH_WEST,140,56,28,OK
S002,P0010,WH_NORTH,397,158,79,OK
S002,P0011,WH_NORTH,296,118,59,OK
S002,P0012,WH_EAST,459,183,91,OK
S002,P0013,WH_EAST,323,129,64,OK
S002,P0014,WH_SOUTH,369,147,73,OK
S002,P0015,WH_WEST,317,126,63,OK
S002,P0016,WH_EAST,97,38,19,OK
S002,P0017,WH_EAST,138,55,27,OK
S002,P0018,WH_SOUTH,132,52,26,OK
S002,P0019,WH_EAST,423,169,84,OK
S002,P0020,WH_NORTH,494,197,98,OK
S003,P0001,WH_NORTH,311,124,62,OK
S003,P0002,WH_EAST,281,112,56,OK
S003,P0003,WH_NORTH,245,98,49,OK
S003,P0004,WH_WEST,241,96,48,OK
S003,P0005,WH_EAST,243,97,48,OK
S003,P0006,WH_NORTH,150,60,30,OK
S003,P0007,WH_NORTH,129,51,25,OK
S003,P0008,WH_SOUTH,309,123,61,OK
S003,P0009,WH_EAST,474,189,94,OK
S003,P0010,WH_EAST,269,107,53,OK
S003,P0011,WH_EAST,349,139,69,OK
S003,P0012,WH_NORTH,492,196,98,OK
S003,P0013,WH_WEST,215,86,43,OK
S003,P0014,WH_NORTH,179,71,35,OK
S003,P0015,WH_SOUTH,108,43,21,OK
S003,P0016,WH_EAST,201,80,40,OK
S003,P0017,WH_EAST,293,117,58,OK
S003,P0018,WH_SOUTH,461,184,92,OK
S003,P0019,WH_EAST,130,52,26,OK
S003,P0020,WH_EAST,334,133,66,OK
S004,P0001,WH_EAST,137,54,27,OK
S004,P0002,WH_NORTH,64,25,12,OK
S004,P0003,WH_WEST,352,140,70,OK
S004,P0004,WH_SOUTH,120,48,24,OK
S004,P0005,WH_SOUTH,113,45,22,OK
S004,P0006,WH_EAST,269,107,53,OK
S004,P0007,WH_SOUTH,261,104,52,OK
S004,P0008,WH_EAST,474,189,94,OK
S004,P0009,WH_SOUTH,348,139,69,OK
S004,P0010,WH_EAST,219,87,43,OK
S004,P0011,WH_WEST,223,89,44,OK
S004,P0012,WH_NORTH,349,139,69,OK
S004,P0013,WH_WEST,440,176,88,OK
S004,P0014,WH_EAST,175,70,35,OK
S004,P0015,WH_WEST,264,105,52,OK
S004,P0016,WH_SOUTH,331,132,66,OK
S004,P0017,WH_NORTH,199,79,39,OK
S004,P0018,WH_EAST,381,152,76,OK
S004,P0019,WH_WEST,277,110,55,OK
S004,P0020,WH_WEST,498,199,99,OK
S005,P0001,WH_EAST,88,35,17,OK
S005,P0002,WH_EAST,256,102,51,OK
S005,P0003,WH_EAST,240,96,48,OK
S005,P0004,WH_EAST,436,174,87,OK
S005,P0005,WH_EAST,68,27,13,OK
S005,P0006,WH_SOUTH,315,126,63,OK
S005,P0007,WH_EAST,487,194,97,OK
S005,P0008,WH_EAST,458,183,91,OK
S005,P0009,WH_WEST,219,87,43,OK
S005,P0010,WH_EAST,79,31,15,OK
S005,P0011,WH_WEST,486,194,97,OK
S005,P0012,WH_WEST,87,34,17,OK
S005,P0013,WH_EAST,175,70,35,OK
S005,P0014,WH_NORTH,227,90,45,OK
S005,P0015,WH_WEST,495,198,99,OK
S005,P0016,WH_NORTH,210,84,42,OK
S005,P0017,WH_WEST,355,142,71,OK
S005,P0018,WH_EAST,207,82,41,OK
S005,P0019,WH_WEST,325,130,65,OK
S005,P0020,WH_EAST,329,131,65,OK
S001,P0001,WH_WEST,145,58,29,OK
S001,P0002,WH_SOUTH,455,182,91,OK
S001,P0003,WH_WEST,390,156,78,OK
S001,P0004,WH_SOUTH,140,56,28,OK
S001,P0005,WH_NORTH,403,161,80,OK
S001,P0006,WH_SOUTH,500,200,100,OK
S001,P0007,WH_NORTH,480,192,96,OK
S001,P0008,WH_NORTH,222,88,44,OK
S001,P0009,WH_EAST,309,123,61,OK
S001,P0010,WH_WEST,168,67,33,OK
S001,P0011,WH_WEST,379,151,75,OK
S001,P0012,WH_SOUTH,143,57,28,OK
S001,P0013,WH_WEST,391,156,78,OK
S001,P0014,WH_SOUTH,398,159,79,OK
S001,P0015,WH_SOUTH,355,142,71,OK
S001,P0016,WH_SOUTH,276,110,55,OK
S001,P0017,WH_WEST,395,158,79,OK
S001,P0018,WH_WEST,488,195,97,OK
S001,P0019,WH_EAST,120,48,24,OK
S001,P0020,WH_WEST,220,88,44,OK
S002,P0001,WH_SOUTH,429,171,85,OK
S002,P0002,WH_WEST,344,137,68,OK
S002,P0003,WH_WEST,453,181,90,OK
S002,P0004,WH_EAST,275,110,55,OK
S002,P0005,WH_WEST,79,31,15,OK
S002,P0006,WH_SOUTH,182,72,36,OK
S002,P0007,WH_EAST,102,40,20,OK
S002,P0008,WH_EAST,344,137,68,OK
S002,P0009,WH_EAST,490,196,98,OK
S002,P0010,WH_NORTH,227,90,45,OK
S002,P0011,WH_WEST,456,182,91,OK
S002,P0012,WH_SOUTH,435,174,87,OK
S002,P0013,WH_EAST,303,121,60,OK
S002,P0014,WH_SOUTH,374,149,74,OK
S002,P0015,WH_SOUTH,479,191,95,OK
S002,P0016,WH_SOUTH,401,160,80,OK
S002,P0017,WH_EAST,494,197,98,OK
S002,P0018,WH_WEST,288,115,57,OK
S002,P0019,WH_EAST,174,69,34,OK
S002,P0020,WH_NORTH,242,96,48,OK
S003,P0001,WH_WEST,171,68,34,OK
S003,P0002,WH_SOUTH,370,148,74,OK
S003,P0003,WH_WEST,189,75,37,OK
S003,P0004,WH_NORTH,463,185,92,OK
S003,P0005,WH_SOUTH,189,75,37,OK
S003,P0006,WH_EAST,59,23,11,OK
S003,P0007,WH_WEST,103,41,20,OK
S003,P0008,WH_EAST,392,156,78,OK
S003,P0009,WH_EAST,406,162,81,OK
S003,P0010,WH_NORTH,87,34,17,OK
S003,P0011,WH_WEST,190,76,38,OK
S003,P0012,WH_NORTH,338,135,67,OK
S003,P0013,WH_WEST,191,76,38,OK
S003,P0014,WH_EAST,98,39,19,OK
S003,P0015,WH_SOUTH,69,27,13,OK
S003,P0016,WH_NORTH,177,70,35,OK
S003,P0017,WH_WEST,420,168,84,OK
S003,P0018,WH_SOUTH,401,160,80,OK
S003,P0019,WH_NORTH,409,163,81,OK
S003,P0020,WH_EAST,340,136,68,OK
S004,P0001,WH_EAST,311,124,62,OK
S004,P0002,WH_EAST,402,160,80,OK
S004,P0003,WH_EAST,209,83,41,OK
S004,P0004,WH_WEST,455,182,91,OK
S004,P0005,WH_SOUTH,454,181,90,OK
S004,P0006,WH_WEST,449,179,89,OK
S004,P0007,WH_WEST,184,73,36,OK
S004,P0008,WH_SOUTH,287,114,57,OK
S004,P0009,WH_EAST,391,156,78,OK
S004,P0010,WH_SOUTH,73,29,14,OK
S004,P0011,WH_NORTH,131,52,26,OK
S004,P0012,WH_SOUTH,407,162,81,OK
S004,P0013,WH_EAST,97,38,19,OK
S004,P0014,WH_EAST,369,147,73,OK
S004,P0015,WH_EAST,220,88,44,OK
S004,P0016,WH_WEST,69,27,13,OK
S004,P0017,WH_NORTH,126,50,25,OK
S004,P0018,WH_WEST,93,37,18,OK
S004,P0019,WH_EAST,138,55,27,OK
S004,P0020,WH_WEST,87,34,17,OK
S005,P0001,WH_NORTH,89,35,17,OK
S005,P0002,WH_NORTH,290,116,58,OK
S005,P0003,WH_NORTH,462,184,92,OK
S005,P0004,WH_SOUTH,472,188,94,OK
S005,P0005,WH_WEST,246,98,49,OK
S005,P0006,WH_SOUTH,99,39,19,OK
S005,P0007,WH_EAST,235,94,47,OK
S005,P0008,WH_WEST,387,154,77,OK
S005,P0009,WH_EAST,154,61,30,OK
S005,P0010,WH_WEST,101,40,20,OK
S005,P0011,WH_WEST,425,170,85,OK
S005,P0012,WH_SOUTH,287,114,57,OK
S005,P0013,WH_EAST,51,20,10,OK
S005,P0014,WH_EAST,150,60,30,OK
S005,P0015,WH_SOUTH,128,51,25,OK
S005,P0016,WH_EAST,498,199,99,OK
S005,P0017,WH_WEST,499,199,99,OK
S005,P0018,WH_NORTH,483,193,96,OK
S005,P0019,WH_NORTH,246,98,49,OK
S005,P0020,WH_NORTH,349,139,69,OK
S001,P0001,WH_SOUTH,340,136,68,OK
S001,P0002,WH_WEST,439,175,87,OK
S001,P0003,WH_EAST,493,197,98,OK
S001,P0004,WH_SOUTH,378,151,75,OK
S001,P0005,WH_EAST,326,130,65,OK
S001,P0006,WH_EAST,214,85,42,OK
S001,P0007,WH_EAST,82,32,16,OK
S001,P0008,WH_SOUTH,296,118,59,OK
S001,P0009,WH_SOUTH,93,37,18,OK
S001,P0010,WH_EAST,251,100,50,OK
S001,P0011,WH_EAST,361,144,72,OK
S001,P0012,WH_EAST,407,162,81,OK
S001,P0013,WH_EAST,333,133,66,OK
S001,P0014,WH_EAST,162,64,32,OK
S001,P0015,WH_NORTH,222,88,44,OK
S001,P0016,WH_SOUTH,412,164,82,OK
S001,P0017,WH_EAST,298,119,59,OK
S001,P0018,WH_NORTH,444,177,88,OK
S001,P0019,WH_EAST,346,138,69,OK
S001,P0020,WH_SOUTH,469,187,93,OK
S002,P0001,WH_WEST,92,36,18,OK
S002,P0002,WH_SOUTH,495,198,99,OK
S002,P0003,WH_NORTH,187,74,37,OK
S002,P0004,WH_NORTH,263,105,52,OK
S002,P0005,WH_SOUTH,404,161,80,OK
S002,P0006,WH_WEST,347,138,69,OK
S002,P0007,WH_WEST,299,119,59,OK
S002,P0008,WH_EAST,269,107,53,OK
S002,P0009,WH_EAST,482,192,96,OK
S002,P0010,WH_EAST,406,162,81,OK
S002,P0011,WH_WEST,395,158,79,OK
S002,P0012,WH_WEST,60,24,12,OK
S002,P0013,WH_SOUTH,80,32,16,OK
S002,P0014,WH_EAST,252,100,50,OK
S002,P0015,WH_WEST,225,90,45,OK
S002,P0016,WH_NORTH,143,57,28,OK
S002,P0017,WH_NORTH,353,141,70,OK
S002,P0018,WH_WEST,153,61,30,OK
S002,P0019,WH_SOUTH,337,134,67,OK
S002,P0020,WH_EAST,400,160,80,OK
S003,P0001,WH_SOUTH,350,140,70,OK
S003,P0002,WH_WEST,282,112,56,OK
S003,P0003,WH_WEST,372,148,74,OK
S003,P0004,WH_EAST,391,156,78,OK
S003,P0005,WH_SOUTH,85,34,17,OK
S003,P0006,WH_NORTH,61,24,12,OK
S003,P0007,WH_SOUTH,189,75,37,OK
S003,P0008,WH_WEST,479,191,95,OK
S003,P0009,WH_SOUTH,486,194,97,OK
S003,P0010,WH_EAST,271,108,54,OK
S003,P0011,WH_NORTH,244,97,48,OK
S003,P0012,WH_NORTH,223,89,44,OK
S003,P0013,WH_EAST,360,144,72,OK
S003,P0014,WH_EAST,50,20,10,OK
S003,P0015,WH_SOUTH,192,76,38,OK
S003,P0016,WH_WEST,357,142,71,OK
S003,P0017,WH_NORTH,65,26,13,OK
S003,P0018,WH_SOUTH,159,63,31,OK
S003,P0019,WH_SOUTH,290,116,58,OK
S003,P0020,WH_SOUTH,173,69,34,OK
S004,P0001,WH_NORTH,490,196,98,OK
S004,P0002,WH_NORTH,325,130,65,OK
S004,P0003,WH_SOUTH,407,162,81,OK
S004,P0004,WH_EAST,446,178,89,OK
S004,P0005,WH_SOUTH,462,184,92,OK
S004,P0006,WH_WEST,391,156,78,OK
S004,P0007,WH_NORTH,350,140,70,OK
S004,P0008,WH_WEST,177,70,35,OK
S004,P0009,WH_EAST,293,117,58,OK
S004,P0010,WH_EAST,234,93,46,OK
S004,P0011,WH_SOUTH,291,116,58,OK
S004,P0012,WH_WEST,152,60,30,OK
S004,P0013,WH_SOUTH,256,102,51,OK
S004,P0014,WH_WEST,269,107,53,OK
S004,P0015,WH_NORTH,63,25,12,OK
S004,P0016,WH_SOUTH,445,178,89,OK
S004,P0017,WH_NORTH,179,71,35,OK
S004,P0018,WH_EAST,85,34,17,OK
S004,P0019,WH_SOUTH,269,107,53,OK
S004,P0020,WH_NORTH,79,31,15,OK
S005,P0001,WH_EAST,461,184,92,OK
S005,P0002,WH_EAST,236,94,47,OK
S005,P0003,WH_SOUTH,434,173,86,OK
S005,P0004,WH_EAST,182,72,36,OK
S005,P0005,WH_SOUTH,216,86,43,OK
S005,P0006,WH_WEST,341,136,68,OK
S005,P0007,WH_EAST,271,108,54,OK
S005,P0008,WH_SOUTH,211,84,42,OK
S005,P0009,WH_WEST,192,76,38,OK
S005,P0010,WH_WEST,470,188,94,OK
S005,P0011,WH_SOUTH,442,176,88,OK
S005,P0012,WH_SOUTH,153,61,30,OK
S005,P0013,WH_NORTH,202,80,40,OK
S005,P0014,WH_SOUTH,427,170,85,OK
S005,P0015,WH_WEST,457,182,91,OK
S005,P0016,WH_SOUTH,124,49,24,OK
S005,P0017,WH_NORTH,419,167,83,OK
S005,P0018,WH_SOUTH,322,128,64,OK
S005,P0019,WH_SOUTH,152,60,30,OK
S005,P0020,WH_NORTH,104,41,20,OK
S001,P0001,WH_NORTH,325,130,65,OK
S001,P0002,WH_SOUTH,87,34,17,OK
S001,P0003,WH_NORTH,252,100,50,OK
S001,P0004,WH_WEST,250,100,50,OK
S001,P0005,WH_WEST,394,157,78,OK
S001,P0006,WH_WEST,63,25,12,OK
S001,P0007,WH_NORTH,373,149,74,OK
S001,P0008,WH_WEST,456,182,91,OK
S001,P0009,WH_EAST,428,171,85,OK
S001,P0010,WH_WEST,466,186,93,OK
S001,P0011,WH_NORTH,223,89,44,OK
S001,P0012,WH_SOUTH,379,151,75,OK
S001,P0013,WH_NORTH,180,72,36,OK
S001,P0014,WH_NORTH,442,176,88,OK
S001,P0015,WH_NORTH,432,172,86,OK
S001,P0016,WH_WEST,383,153,76,OK
S001,P0017,WH_EAST,125,50,25,OK
S001,P0018,WH_NORTH,454,181,90,OK
S001,P0019,WH_EAST,133,53,26,OK
S001,P0020,WH_WEST,59,23,11,OK
S002,P0001,WH_NORTH,195,78,39,OK
S002,P0002,WH_NORTH,490,196,98,OK
S002,P0003,WH_SOUTH,151,60,30,OK
S002,P0004,WH_EAST,182,72,36,OK
S002,P0005,WH_NORTH,478,191,95,OK
S002,P0006,WH_EAST,242,96,48,OK
S002,P0007,WH_NORTH,110,44,22,OK
S002,P0008,WH_SOUTH,439,175,87,OK
S002,P0009,WH_EAST,349,139,69,OK
S002,P0010,WH_NORTH,420,168,84,OK
S002,P0011,WH_SOUTH,463,185,92,OK
S002,P0012,WH_WEST,484,193,96,OK
S002,P0013,WH_SOUTH,223,89,44,OK
S002,P0014,WH_WEST,60,24,12,OK
S002,P0015,WH_EAST,231,92,46,OK
S002,P0016,WH_SOUTH,439,175,87,OK
S002,P0017,WH_EAST,165,66,33,OK
S002,P0018,WH_WEST,144,57,28,OK
S002,P0019,WH_NORTH,274,109,54,OK
S002,P0020,WH_SOUTH,485,194,97,OK
S003,P0001,WH_EAST,425,170,85,OK
S003,P0002,WH_WEST,364,145,72,OK
S003,P0003,WH_EAST,320,128,64,OK
S003,P0004,WH_WEST,190,76,38,OK
S003,P0005,WH_WEST,147,58,29,OK
S003,P0006,WH_EAST,243,97,48,OK
S003,P0007,WH_EAST,498,199,99,OK
S003,P0008,WH_WEST,362,144,72,OK
S003,P0009,WH_SOUTH,404,161,80,OK
S003,P0010,WH_WEST,464,185,92,OK
S003,P0011,WH_NORTH,71,28,14,OK
S003,P0012,WH_EAST,495,198,99,OK
S003,P0013,WH_EAST,306,122,61,OK
S003,P0014,WH_SOUTH,116,46,23,OK
S003,P0015,WH_SOUTH,100,40,20,OK
S003,P0016,WH_WEST,452,180,90,OK
S003,P0017,WH_WEST,189,75,37,OK
S003,P0018,WH_SOUTH,218,87,43,OK
S003,P0019,WH_EAST,228,91,45,OK
S003,P0020,WH_NORTH,365,146,73,OK
S004,P0001,WH_NORTH,284,113,56,OK
S004,P0002,WH_SOUTH,453,181,90,OK
S004,P0003,WH_WEST,154,61,30,OK
S004,P0004,WH_WEST,348,139,69,OK
S004,P0005,WH_WEST,224,89,44,OK
S004,P0006,WH_EAST,344,137,68,OK
S004,P0007,WH_NORTH,272,108,54,OK
S004,P0008,WH_WEST,76,30,15,OK
S004,P0009,WH_NORTH,51,20,10,OK
S004,P0010,WH_SOUTH,330,132,66,OK
S004,P0011,WH_SOUTH,252,100,50,OK
S004,P0012,WH_WEST,446,178,89,OK
S004,P0013,WH_EAST,374,149,74,OK
S004,P0014,WH_NORTH,430,172,86,OK
S004,P0015,WH_SOUTH,103,41,20,OK
S004,P0016,WH_NORTH,69,27,13,OK
S004,P0017,WH_NORTH,150,60,30,OK
S004,P0018,WH_SOUTH,323,129,64,OK
S004,P0019,WH_EAST,429,171,85,OK
S004,P0020,WH_NORTH,370,148,74,OK
S005,P0001,WH_NORTH,161,64,32,OK
S005,P0002,WH_EAST,486,194,97,OK
S005,P0003,WH_SOUTH,366,146,73,OK
S005,P0004,WH_NORTH,367,146,73,OK
S005,P0005,WH_SOUTH,472,188,94,OK
S005,P0006,WH_EAST,353,141,70,OK
S005,P0007,WH_EAST,346,138,69,OK
S005,P0008,WH_SOUTH,404,161,80,OK
S005,P0009,WH_SOUTH,279,111,55,OK
S005,P0010,WH_WEST,67,26,13,OK
S005,P0011,WH_SOUTH,293,117,58,OK
S005,P0012,WH_EAST,193,77,38,OK
S005,P0013,WH_SOUTH,352,140,70,OK
S005,P0014,WH_NORTH,464,185,92,OK
S005,P0015,WH_WEST,339,135,67,OK
S005,P0016,WH_SOUTH,444,177,88,OK
S005,P0017,WH_SOUTH,432,172,86,OK
S005,P0018,WH_NORTH,467,186,93,OK
S005,P0019,WH_NORTH,67,26,13,OK
S005,P0020,WH_WEST,204,81,40,OK
S001,P0001,WH_NORTH,168,67,33,OK
S001,P0002,WH_WEST,224,89,44,OK
S001,P0003,WH_NORTH,169,67,33,OK
S001,P0004,WH_EAST,148,59,29,OK
S001,P0005,WH_SOUTH,260,104,52,OK
S001,P0006,WH_NORTH,396,158,79,OK
S001,P0007,WH_WEST,456,182,91,OK
S001,P0008,WH_EAST,163,65,32,OK
S001,P0009,WH_WEST,207,82,41,OK
S001,P0010,WH_SOUTH,364,145,72,OK
S001,P0011,WH_SOUTH,204,81,40,OK
S001,P0012,WH_SOUTH,364,145,72,OK
S001,P0013,WH_WEST,268,107,53,OK
S001,P0014,WH_WEST,179,71,35,OK
S001,P0015,WH_SOUTH,256,102,51,OK
S001,P0016,WH_EAST,342,136,68,OK
S001,P0017,WH_SOUTH,370,148,74,OK
S001,P0018,WH_WEST,111,44,22,OK
S001,P0019,WH_NORTH,395,158,79,OK
S001,P0020,WH_SOUTH,201,80,40,OK
S002,P0001,WH_EAST,458,183,91,OK
S002,P0002,WH_WEST,109,43,21,OK
S002,P0003,WH_NORTH,211,84,42,OK
S002,P0004,WH_WEST,80,32,16,OK
S002,P0005,WH_NORTH,213,85,42,OK
S002,P0006,WH_EAST,464,185,92,OK
S002,P0007,WH_SOUTH,382,152,76,OK
S002,P0008,WH_EAST,80,32,16,OK
S002,P0009,WH_WEST,166,66,33,OK
S002,P0010,WH_NORTH,218,87,43,OK
S002,P0011,WH_EAST,146,58,29,OK
S002,P0012,WH_EAST,334,133,66,OK
S002,P0013,WH_NORTH,285,114,57,OK
S002,P0014,WH_NORTH,51,20,10,OK
S002,P0015,WH_NORTH,491,196,98,OK
S002,P0016,WH_EAST,303,121,60,OK
S002,P0017,WH_NORTH,103,41,20,OK
S002,P0018,WH_NORTH,446,178,89,OK
S002,P0019,WH_SOUTH,259,103,51,OK
S002,P0020,WH_EAST,369,147,73,OK
S003,P0001,WH_EAST,383,153,76,OK
S003,P0002,WH_WEST,222,88,44,OK
S003,P0003,WH_EAST,279,111,55,OK
S003,P0004,WH_SOUTH,450,180,90,OK
S003,P0005,WH_EAST,102,40,20,OK
S003,P0006,WH_NORTH,315,126,63,OK
S003,P0007,WH_WEST,493,197,98,OK
S003,P0008,WH_EAST,103,41,20,OK
S003,P0009,WH_SOUTH,220,88,44,OK
S003,P0010,WH_WEST,230,92,46,OK
S003,P0011,WH_NORTH,399,159,79,OK
S003,P0012,WH_SOUTH,380,152,76,OK
S003,P0013,WH_EAST,496,198,99,OK
S003,P0014,WH_EAST,133,53,26,OK
S003,P0015,WH_NORTH,382,152,76,OK
S003,P0016,WH_EAST,405,162,81,OK
S003,P0017,WH_NORTH,120,48,24,OK
S003,P0018,WH_NORTH,440,176,88,OK
S003,P0019,WH_SOUTH,170,68,34,OK
S003,P0020,WH_NORTH,326,130,65,OK
S004,P0001,WH_SOUTH,364,145,72,OK
S004,P0002,WH_WEST,498,199,99,OK
S004,P0003,WH_WEST,418,167,83,OK
S004,P0004,WH_SOUTH,72,28,14,OK
S004,P0005,WH_WEST,203,81,40,OK
S004,P0006,WH_NORTH,279,111,55,OK
S004,P0007,WH_NORTH,64,25,12,OK
S004,P0008,WH_EAST,329,131,65,OK
S004,P0009,WH_WEST,466,186,93,OK
S004,P0010,WH_EAST,122,48,24,OK
S004,P0011,WH_SOUTH,110,44,22,OK
S004,P0012,WH_NORTH,242,96,48,OK
S004,P0013,WH_WEST,256,102,51,OK
S004,P0014,WH_SOUTH,461,184,92,OK
